WKT,nama,deskripsi
"POLYGON ((110.0260331 -7.9015988, 110.1654221 -7.9614455, 110.2697922 -8.0117644, 110.3370835 -8.0348819, 110.3741623 -8.0702354, 110.4277207 -8.0892706, 110.4496933 -8.1055858, 110.4950119 -8.1137431, 110.5430771 -8.1341358, 110.6048752 -8.153168, 110.6639267 -8.1817146, 110.7051255 -8.1844332, 110.7064988 -8.2021038, 110.7422043 -8.198026, 110.7806565 -8.1912297, 110.8314682 -8.2048222, 110.8369614 -8.1708399, 110.8232285 -8.1572462, 110.8273484 -8.1395736, 110.8122422 -8.1395736, 110.7985093 -8.1667619, 110.7861496 -8.1463709, 110.7930161 -8.1083049, 110.7861496 -8.0797531, 110.77379 -8.0539188, 110.7573105 -8.0416809, 110.7600571 -8.0104046, 110.7696701 -7.9804858, 110.77379 -7.9478447, 110.7724167 -7.9124806, 110.7861496 -7.8771135, 110.7930161 -7.8499059, 110.7847763 -7.837662, 110.7930161 -7.8131729, 110.7779099 -7.8063701, 110.764177 -7.8104518, 110.7573105 -7.8254176, 110.7476975 -7.8118124, 110.7380844 -7.8009279, 110.7270981 -7.7859612, 110.7119919 -7.7995673, 110.6948258 -7.8050096, 110.6783463 -7.8009279, 110.6824662 -7.7886824, 110.6632401 -7.7859612, 110.6412674 -7.7995673, 110.591829 -7.8063701, 110.591829 -7.7914037, 110.568483 -7.779158, 110.5533768 -7.7900431, 110.5314041 -7.7914037, 110.5190445 -7.7723547, 110.4970719 -7.7614691, 110.4902054 -7.7152024, 110.4805924 -7.6743747, 110.4764725 -7.6362652, 110.4654862 -7.6022361, 110.4627396 -7.5641202, 110.4448868 -7.5368926, 110.407808 -7.5641202, 110.384462 -7.6008749, 110.3597428 -7.6199316, 110.3226639 -7.6389875, 110.2979447 -7.6566814, 110.2745987 -7.6988718, 110.2581192 -7.6839015, 110.2704789 -7.6648476, 110.2691056 -7.6457929, 110.2553727 -7.6389875, 110.2375199 -7.6525983, 110.2114273 -7.6430707, 110.1949479 -7.6403486, 110.1661087 -7.6417097, 110.1372696 -7.6417097, 110.1056839 -7.6689307, 110.1290299 -7.6907063, 110.1317765 -7.709759, 110.1317765 -7.7315324, 110.1194168 -7.7533048, 110.1070572 -7.7723547, 110.0905777 -7.7832399, 110.0782181 -7.8022884, 110.0631119 -7.8077307, 110.0562455 -7.8267781, 110.0480057 -7.8417433, 110.0411393 -7.8648703, 110.0342728 -7.8839151, 110.0260331 -7.9015988))",DIY Yogyakarta,
