WKT,nama,deskripsi
"POLYGON ((106.8061798 -6.2128784, 106.7982833 -6.2143716, 106.7981975 -6.2158221, 106.7982833 -6.2183819, 106.7982404 -6.2201737, 106.7983692 -6.2206004, 106.8021886 -6.2223069, 106.8032615 -6.2226908, 106.8046777 -6.2247813, 106.8090551 -6.2221789, 106.8084972 -6.2211977, 106.8084543 -6.2156088, 106.8061798 -6.2155662, 106.8063085 -6.2145849, 106.8063943 -6.2140303, 106.8061798 -6.2128784))",GBK,
