WKT,nama,deskripsi
"POLYGON ((106.8233536 -6.1716201, 106.8230102 -6.17962, 106.8232248 -6.180324, 106.8311212 -6.180132, 106.8310998 -6.1795347, 106.8306277 -6.1790653, 106.8305848 -6.1783827, 106.8300698 -6.1779134, 106.8299196 -6.1735187, 106.8292115 -6.1730921, 106.829233 -6.1716201, 106.8233536 -6.1716201))",Taman Monas,
