WKT,nama,deskripsi
"POLYGON ((106.9020399 -6.3107225, 106.9035849 -6.3087604, 106.9049582 -6.3068409, 106.9058165 -6.305092, 106.9059452 -6.3026606, 106.9059452 -6.2999733, 106.9058594 -6.2988216, 106.9038424 -6.2981391, 106.9019541 -6.2978405, 106.9001946 -6.2974992, 106.8986496 -6.2983097, 106.8974051 -6.298395, 106.8954739 -6.2980964, 106.8934998 -6.2978831, 106.890839 -6.2974139, 106.8897232 -6.2961342, 106.8890366 -6.2947692, 106.8883499 -6.2935748, 106.8874058 -6.2924658, 106.885775 -6.2922098, 106.8844017 -6.2919539, 106.8831143 -6.2912714, 106.8814835 -6.2905035, 106.8808827 -6.2904182, 106.8811402 -6.2935748, 106.881741 -6.2946839, 106.8827709 -6.2965608, 106.8835434 -6.2983524, 106.8840584 -6.2999733, 106.8841442 -6.3015089, 106.8843159 -6.3032152, 106.8853459 -6.3038976, 106.8879208 -6.3053479, 106.8892941 -6.3054333, 106.8916115 -6.3056892, 106.8934139 -6.3063717, 106.8953022 -6.3067129, 106.8966755 -6.3073101, 106.8983921 -6.3079926, 106.8997654 -6.3091016, 106.900967 -6.3099547, 106.9020399 -6.3107225))",Tmii,
