WKT,nama,deskripsi
"POLYGON ((106.8539373 -6.2420058, 106.8537012 -6.2416432, 106.8534223 -6.2412593, 106.8531648 -6.2408327, 106.8530146 -6.2403847, 106.8530146 -6.2399581, 106.853079 -6.2394249, 106.8532292 -6.2388276, 106.8533579 -6.238209, 106.853551 -6.2374624, 106.8536798 -6.2367585, 106.8535725 -6.2362679, 106.8535081 -6.2356493, 106.8534437 -6.2351374, 106.8532935 -6.2346041, 106.8528429 -6.2346681, 106.8527356 -6.2342628, 106.8526498 -6.2337936, 106.8525425 -6.2334309, 106.852049 -6.2334523, 106.8515769 -6.2334736, 106.8513838 -6.2334309, 106.8513623 -6.233047, 106.8509761 -6.2327697, 106.8507615 -6.232983, 106.8506542 -6.2334949, 106.8506328 -6.2338362, 106.8507615 -6.2342415, 106.8509546 -6.2345401, 106.8513838 -6.2348388, 106.8517915 -6.2350734, 106.8520275 -6.235244, 106.8523279 -6.2355213, 106.8525211 -6.2358626, 106.8526713 -6.2362039, 106.8526069 -6.2365239, 106.8524567 -6.2369932, 106.8522207 -6.2376971, 106.852049 -6.2383583, 106.8518988 -6.2389129, 106.8517486 -6.2397021, 106.8517271 -6.2401074, 106.8519417 -6.2404274, 106.8522636 -6.2410673, 106.8524781 -6.2415792, 106.8526713 -6.2420912, 106.8539373 -6.2420058))",Tebet Eco Park,
