WKT,nama,deskripsi
"LINESTRING (106.8248568 -6.3177663, 106.8226466 -6.3175743, 106.8222175 -6.3172757, 106.8201146 -6.3172757, 106.8188701 -6.3171478, 106.8159518 -6.3166359, 106.8162522 -6.3147591, 106.8169818 -6.3146311, 106.817368 -6.3142046, 106.8172393 -6.3106216, 106.8162952 -6.3105362, 106.8134198 -6.3104936, 106.8142897 -6.3017177, 106.8147189 -6.2980493, 106.8158347 -6.2939543, 106.8174655 -6.2896886, 106.8190962 -6.2824368, 106.8202979 -6.2771473, 106.8205554 -6.2752703, 106.8285376 -6.2785976, 106.8226582 -6.2937835, 106.8277436 -6.2963003, 106.8265957 -6.2971321, 106.8265367 -6.3010458, 106.8275371 -6.3049648, 106.8268787 -6.3088012, 106.8267211 -6.3112952, 106.8263706 -6.3115135, 106.8258913 -6.3113905, 106.8248568 -6.3177663)",Kebun Binatang Ragunan,
